Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0479l00s000602.c,1544859,31180,8106,296508,9353,0,0,0,0.77,0,0,0,0,265,265,0.77,1039956
p0479l00s000399.c,2191742,45179,9363,408795,9606,0,0,0,1.07,0,0,0,0,459,459,1.07,1329298
p0479l00s000286.c,2199458,45730,9837,409981,9837,0,0,0,1.15,0,0,0,0,460,460,1.15,1409313
p0479l00s000637.c,877171,16861,2299,179621,8882,0,0,0,0.41,0,0,0,0,69,69,0.41,679739
p0479l00s000812.c,2193533,44564,12327,408944,9604,0,0,0,1.10,0,0,0,0,459,459,1.10,1361761
p0479l00s000388.c,878692,17095,1688,178745,8864,0,0,0,0.41,0,0,0,0,69,69,0.41,705741
p0479l00s000520.c,882960,17276,2348,181042,8723,0,0,0,0.41,0,0,0,0,68,68,0.41,678326
p0479l00s000822.c,872322,17214,2564,178624,8844,0,0,1,0.44,0,0,0,0,68,68,0.44,684489
p0479l00s000656.c,869248,17215,2065,177844,8855,0,0,0,0.41,0,0,0,0,68,68,0.41,670668
p0479l00s000534.c,898740,17091,1551,183513,8858,0,0,0,0.41,0,0,0,0,72,72,0.41,652577
p0479l00s000587.c,878360,17159,2282,179720,8809,0,0,0,0.42,0,0,0,0,71,71,0.42,672742
p0479l00s000715.c,1497400,30442,13643,287513,9187,0,0,0,0.82,0,0,0,0,261,261,0.82,1083693
p0479l00s000015.c,1530765,30686,15049,294139,9276,0,0,0,0.86,0,0,0,0,266,266,0.86,1142569
p0479l00s000612.c,893655,17748,1398,181737,8831,0,0,0,0.40,0,0,0,0,69,69,0.40,653785
p0479l00s000701.c,878430,17506,2351,179665,8939,0,0,0,0.42,0,0,0,0,70,70,0.42,702118
p0479l00s000288.c,7710051,160842,83151,1357816,12504,0,0,0,4.34,0,0,0,0,2022,2022,4.35,4610941
p0479l00s000138.c,885733,17044,2146,181084,8848,0,0,0,0.41,0,0,0,0,68,68,0.41,673422
p0479l00s000077.c,896095,17233,2179,183113,8793,0,0,0,0.42,0,0,0,0,70,70,0.42,681568
p0479l00s000769.c,877801,17888,2155,179879,8889,0,0,0,0.45,0,0,0,0,67,67,0.45,697383
p0479l00s000267.c,863091,16735,1132,176909,8752,0,0,0,0.38,0,0,0,0,67,67,0.38,602513
