Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0005l00s000901.c,851832,16996,2086,174593,8712,0,0,0,0.41,0,0,0,0,67,67,0.41,663943
p0005l00s000667.c,877930,18541,2435,179746,9146,0,0,1,0.47,0,0,0,0,68,68,0.47,717951
p0005l00s000593.c,861677,16707,2028,176000,8783,0,0,0,0.44,0,0,0,0,68,68,0.44,710721
p0005l00s000255.c,870001,17022,2070,178227,8708,0,0,0,0.41,0,0,0,0,67,67,0.41,674820
p0005l00s000310.c,833608,16427,2075,170696,8585,0,0,0,0.40,0,0,0,0,66,66,0.40,648885
p0005l00s000621.c,868345,16845,1968,177808,8635,0,0,0,0.40,0,0,0,0,67,67,0.40,705630
p0005l00s000438.c,866000,17074,2289,175684,8711,0,0,0,0.41,0,0,0,0,66,66,0.41,688959
p0005l00s000179.c,815220,16540,2055,166442,8424,0,0,0,0.39,0,0,0,0,61,61,0.39,651879
p0005l00s000980.c,869226,17013,2305,178059,8692,0,0,0,0.40,0,0,0,0,68,68,0.40,663909
p0005l00s000195.c,879881,18274,2412,180171,9179,0,0,1,0.46,0,0,0,0,67,67,0.46,713743
p0005l00s000185.c,874864,17264,2391,177955,8645,0,0,0,0.41,0,0,0,0,66,66,0.41,702637
p0005l00s000109.c,805005,16478,2023,164875,8577,0,0,0,0.37,0,0,0,0,60,60,0.37,603601
p0005l00s000742.c,871650,17199,2073,178592,8753,0,0,0,0.41,0,0,0,0,67,67,0.41,674577
p0005l00s000105.c,859829,17376,2244,176170,8779,0,0,0,0.44,0,0,0,0,67,67,0.44,672926
p0005l00s000204.c,822095,16318,1642,168596,8474,0,0,0,0.37,0,0,0,0,62,62,0.37,600634
p0005l00s000301.c,823955,16811,1280,168248,8682,0,0,0,0.37,0,0,0,0,62,62,0.37,4540761
p0005l00s000623.c,863822,17066,1412,175808,8680,0,0,0,0.38,0,0,0,0,65,65,0.38,602422
p0005l00s000092.c,869326,16841,2082,178061,8662,0,0,0,0.43,0,0,0,0,69,69,0.43,754518
p0005l00s000766.c,858656,17022,2019,175919,8611,0,0,0,0.41,0,0,0,0,67,67,0.41,664407
p0005l00s000564.c,865329,16873,2079,177079,8596,0,0,0,0.41,0,0,0,0,68,68,0.41,670758
p0005l00s000097.c,865045,17914,2262,176989,8845,0,0,0,0.45,0,0,0,0,66,66,0.45,694557
p0005l00s000340.c,865148,16757,2138,177196,8663,0,0,0,0.39,0,0,0,0,68,68,0.39,620687
p0005l00s000899.c,865716,17098,2119,177363,8651,0,0,0,0.43,0,0,0,0,67,67,0.43,708933
p0005l00s000419.c,870954,16920,2040,178137,8663,0,0,0,0.39,0,0,0,0,69,69,0.39,626701
p0005l00s000988.c,854848,16763,2075,175047,8669,0,0,0,0.40,0,0,0,0,67,67,0.40,703115
p0005l00s000946.c,858099,16863,2177,175859,8698,0,0,0,0.41,0,0,0,0,66,66,0.41,667863
p0005l00s000099.c,829187,16474,2008,169864,8534,0,0,0,0.38,0,0,0,0,63,63,0.38,606362
p0005l00s000851.c,857271,16783,1283,175593,8612,0,0,0,0.41,0,0,0,0,67,67,0.41,703217
p0005l00s000911.c,857107,16709,1603,175259,8576,0,0,0,0.40,0,0,0,0,67,67,0.40,653279
p0005l00s000974.c,867819,16979,2143,177662,8701,0,0,0,0.41,0,0,0,0,68,68,0.41,665919
p0005l00s000870.c,873705,17735,2259,177829,8878,0,0,0,0.46,0,0,0,0,67,67,0.46,705740
p0005l00s000322.c,808040,16324,1935,165053,8614,0,0,0,0.39,0,0,0,0,60,60,0.39,668310
p0005l00s000215.c,858255,16948,2128,175235,8703,0,0,0,0.41,0,0,0,0,67,67,0.41,726028
p0005l00s000465.c,859170,16808,2016,175576,8655,0,0,0,0.41,0,0,0,0,66,66,0.41,719613
p0005l00s000228.c,889720,17165,1526,181001,8666,0,0,0,0.40,0,0,0,0,68,68,0.40,662382
p0005l00s000210.c,800369,16416,2029,163896,8564,0,0,0,0.39,0,0,0,0,60,60,0.39,653615
p0005l00s000571.c,858895,17008,2119,175967,8691,0,0,0,0.41,0,0,0,0,66,66,0.41,674993
p0005l00s000316.c,877405,17174,2218,178654,8804,0,0,0,0.42,0,0,0,0,68,68,0.42,675624
p0005l00s000713.c,867046,17123,2276,176141,8797,0,0,0,0.41,0,0,0,0,66,66,0.42,681186
p0005l00s000307.c,853781,16695,1992,174406,8651,0,0,0,0.40,0,0,0,0,65,65,0.40,665046
p0005l00s000385.c,862842,16773,1942,176305,8619,0,0,0,0.40,0,0,0,0,67,67,0.40,674044
p0005l00s000401.c,861221,16940,2108,176399,8573,0,0,0,0.41,0,0,0,0,67,67,0.41,678038
p0005l00s000363.c,823883,16696,2058,168211,8741,0,0,0,0.40,0,0,0,0,64,64,0.40,679200
p0005l00s000595.c,850016,16830,2093,173029,8589,0,0,0,0.43,0,0,0,0,65,65,0.43,730436
p0005l00s000073.c,836960,16656,2185,170160,8597,0,0,0,0.40,0,0,0,0,62,62,0.40,672006
p0005l00s000651.c,817335,16355,2168,167423,8521,0,0,0,0.39,0,0,0,0,61,61,0.39,647944
p0005l00s000531.c,868256,17175,2072,176455,8659,0,0,0,0.41,0,0,0,0,66,66,0.41,682334
p0005l00s000751.c,837118,16734,2001,171508,8697,0,0,0,0.42,0,0,0,0,65,65,0.42,694725
p0005l00s000566.c,859770,16988,2249,176173,8622,0,0,0,0.41,0,0,0,0,67,67,0.41,671298
p0005l00s000638.c,868200,16938,1939,177469,8633,0,0,0,0.40,0,0,0,0,67,67,0.41,666936
p0005l00s000737.c,859086,16949,2115,175866,8566,0,0,0,0.41,0,0,0,0,67,67,0.41,670653
p0005l00s000762.c,857084,16954,2101,175423,8705,0,0,0,0.40,0,0,0,0,66,66,0.40,667206
p0005l00s000976.c,857967,16985,2129,175670,8644,0,0,0,0.41,0,0,0,0,66,66,0.41,677257
p0005l00s000547.c,864732,16706,2104,176991,8592,0,0,0,0.39,0,0,0,0,68,68,0.39,619442
p0005l00s000710.c,833198,16727,2072,168885,8487,0,0,0,0.39,0,0,0,0,61,61,0.39,673509
p0005l00s000139.c,827702,16630,1986,169570,8615,0,0,0,0.38,0,0,0,0,62,62,0.38,620150
p0005l00s000579.c,869304,17004,2129,177974,8632,0,0,0,0.41,0,0,0,0,68,68,0.41,725354
p0005l00s000295.c,851312,16589,2052,174225,8691,0,0,0,0.40,0,0,0,0,66,66,0.40,726197
p0005l00s000061.c,877765,16969,1372,179877,8699,0,0,0,0.40,0,0,0,0,70,70,0.40,659243
p0005l00s000631.c,860589,16795,2097,176290,8710,0,0,0,0.41,0,0,0,0,67,67,0.41,661405
p0005l00s000652.c,864278,17117,2197,176979,8626,0,0,0,0.41,0,0,0,0,68,68,0.41,672036
p0005l00s000622.c,862938,17001,2090,176772,8668,0,0,0,0.41,0,0,0,0,67,67,0.41,705509
p0005l00s000704.c,863186,16689,2021,176928,8658,0,0,0,0.40,0,0,0,0,67,67,0.40,659969
p0005l00s000792.c,862021,17281,2205,176585,8745,0,0,0,0.41,0,0,0,0,67,67,0.41,684315
p0005l00s000039.c,804064,16331,2004,164794,8453,0,0,0,0.38,0,0,0,0,60,60,0.39,662538
p0005l00s000949.c,868590,16448,1098,178034,8716,0,0,0,0.38,0,0,0,0,67,67,0.38,588521
p0005l00s000660.c,821056,16584,1609,168218,8558,0,0,0,0.40,0,0,0,0,61,61,0.40,624595
p0005l00s000519.c,873910,17604,2166,177751,8738,0,0,0,0.40,0,0,0,0,66,66,0.40,689134
p0005l00s000474.c,855454,16838,2096,174627,8563,0,0,0,0.40,0,0,0,0,65,65,0.40,668217
p0005l00s000889.c,823918,16351,1253,168761,8431,0,0,0,0.38,0,0,0,0,62,62,0.38,634773
p0005l00s000353.c,864520,16970,2108,177253,8672,0,0,0,0.41,0,0,0,0,67,67,0.41,666567
p0005l00s000775.c,865451,16815,2111,177335,8687,0,0,0,0.41,0,0,0,0,67,67,0.41,676815
p0005l00s000331.c,853641,16674,2118,174808,8615,0,0,0,0.40,0,0,0,0,67,67,0.40,697915
p0005l00s000013.c,865817,16835,2042,177246,8636,0,0,0,0.42,0,0,0,0,67,67,0.42,711269
p0005l00s000890.c,862689,17046,2378,176591,8628,0,0,0,0.44,0,0,0,0,67,67,0.44,688475
p0005l00s000065.c,826084,16462,2016,168665,8524,0,0,0,0.39,0,0,0,0,62,62,0.40,657195
p0005l00s000589.c,870091,16963,2070,178267,8629,0,0,0,0.41,0,0,0,0,68,68,0.41,677054
p0005l00s000514.c,874459,17376,2299,177974,8614,0,0,0,0.42,0,0,0,0,67,67,0.42,685113
p0005l00s000770.c,876145,17113,2470,178460,8653,0,0,0,0.42,0,0,0,0,67,67,0.42,648851
p0005l00s000739.c,821722,16653,2277,168209,8514,0,0,0,0.40,0,0,0,0,61,61,0.40,650465
p0005l00s000521.c,862320,17007,1335,176674,8760,0,0,0,0.38,0,0,0,0,68,68,0.38,633949
p0005l00s000051.c,856947,17205,1602,174433,8732,0,0,0,0.40,0,0,0,0,64,64,0.40,647273
p0005l00s000861.c,858548,16819,2340,175883,8675,0,0,0,0.41,0,0,0,0,67,67,0.41,685599
p0005l00s000749.c,854672,16942,2073,175104,8670,0,0,0,0.40,0,0,0,0,66,66,0.41,665779
p0005l00s000520.c,879486,17297,2178,179326,8667,0,0,0,0.41,0,0,0,0,68,68,0.41,669578
p0005l00s000572.c,883127,17170,2334,179495,8771,0,0,0,0.42,0,0,0,0,68,68,0.42,697027
p0005l00s000339.c,861353,16794,2100,176075,8776,0,0,0,0.40,0,0,0,0,67,67,0.40,639393
p0005l00s000423.c,867854,16980,1993,177676,8680,0,0,0,0.41,0,0,0,0,68,68,0.41,668363
p0005l00s000458.c,858375,17033,1387,175714,8670,0,0,0,0.39,0,0,0,0,67,67,0.40,651236
p0005l00s000242.c,875902,17057,2333,178992,8784,0,0,0,0.41,0,0,0,0,67,67,0.41,692074
p0005l00s000389.c,838100,16739,2115,170661,8590,0,0,0,0.40,0,0,0,0,62,62,0.40,670560
p0005l00s000655.c,873385,17792,1662,178207,8858,0,0,0,0.47,0,0,0,0,67,67,0.47,703603
p0005l00s000794.c,866062,17553,1578,177430,8769,0,0,0,0.45,0,0,0,0,66,66,0.45,678325
p0005l00s000303.c,854810,17014,1591,175025,8609,0,0,0,0.40,0,0,0,0,67,67,0.40,651720
p0005l00s000986.c,855638,16880,2132,175291,8673,0,0,0,0.40,0,0,0,0,66,66,0.40,655854
p0005l00s000563.c,869358,16989,2124,177931,8751,0,0,0,0.41,0,0,0,0,67,67,0.41,688058
p0005l00s000852.c,866659,17079,2081,177555,8596,0,0,0,0.40,0,0,0,0,67,67,0.40,694910
p0005l00s000095.c,876919,17435,2184,178295,8644,0,0,0,0.41,0,0,0,0,66,66,0.41,683534
p0005l00s000129.c,878344,17046,2144,179913,8701,0,0,0,0.41,0,0,0,0,69,69,0.42,694797
p0005l00s000002.c,865014,16913,2066,177201,8601,0,0,0,0.40,0,0,0,0,67,67,0.40,667601
p0005l00s000212.c,858375,16729,1996,175916,8654,0,0,0,0.43,0,0,0,0,67,67,0.43,676466
p0005l00s000234.c,871273,17137,2547,177444,8728,0,0,0,0.43,0,0,0,0,67,67,0.43,693692
p0005l00s000565.c,873440,16897,2340,179098,8658,0,0,0,0.41,0,0,0,0,68,68,0.41,694368
p0005l00s000365.c,862062,17199,1581,176569,8697,0,0,0,0.40,0,0,0,0,68,68,0.40,654070
p0005l00s000436.c,868601,17086,2338,177768,8606,0,0,0,0.41,0,0,0,0,68,68,0.41,675566
p0005l00s000701.c,868475,16804,2063,178020,8697,0,0,0,0.41,0,0,0,0,67,67,0.41,672028
p0005l00s000696.c,850526,16906,1282,173546,8590,0,0,0,0.38,0,0,0,0,65,65,0.38,631187
p0005l00s000945.c,866184,16756,2121,177428,8513,0,0,0,0.40,0,0,0,0,67,67,0.41,660884
p0005l00s000445.c,874894,16814,2071,178768,8709,0,0,0,0.41,0,0,0,0,67,67,0.41,673878
p0005l00s000243.c,891259,17457,2151,181274,8839,0,0,0,0.45,0,0,0,0,69,69,0.45,733172
p0005l00s000190.c,870174,16746,2065,177207,8599,0,0,0,0.43,0,0,0,0,67,67,0.43,749029
p0005l00s000311.c,846288,16834,1497,173176,8646,0,0,0,0.39,0,0,0,0,66,66,0.39,649841
p0005l00s000494.c,858053,16737,1059,175872,8569,0,0,0,0.38,0,0,0,0,67,67,0.38,593689
p0005l00s000492.c,852510,16721,1287,174187,8645,0,0,0,0.39,0,0,0,0,66,66,0.39,641290
